local_image_path,label,ocr_text,ocr_avg_confidence,ocr_num_blocks
../data/images/motherboard_28.jpg,0,GIGABYTE | 1 | ; | F | BEsD EAGLE AX | GAMING MotherBoARD | 650 | 36 | [onau,0.40092614762525874,9
../data/images/motherboard_29.jpg,0,msi | 3550 GAMING PLUS | hdr | IB5SO | IGUTMIEL | GeN | La,0.3961759747618571,7
../data/images/motherboard_30.jpg,0,0760 GamIng | PLus WifI ddry,0.24836597031080807,2
../data/images/motherboard_31.jpg,0,1S |  | 1 | H | TUF GAMNG   Motherboard | WIFL | T790-plus,0.29795435865482833,7
../data/images/motherboard_32.jpg,0,1 | 1 | B650-pluS WIFL | TUF Gag | Wolheronind,0.1393927267769533,5
../data/images/motherboard_33.jpg,0,"ROG | GARINGASQ E | HiFI | ""STRIX | STRIX | WenWl 1 | 850]",0.5224027180246779,7
../data/images/motherboard_34.jpg,0,LLSS | PRIME | HGIOM-A DL | 1 | Honi,0.46634836181399714,5
../data/images/motherboard_35.jpg,0,AszoM | ~appd | ANda | A520 | msi | ,0.29257562123189285,6
../data/images/motherboard_36.jpg,0,1 | 2 | RoG | Rersshair X87OE | 32 | 'X8ZOE] | Tdeis,0.35070197869453457,7
../data/images/motherboard_37.jpg,0,LLS | 2 | RS8IMvE | L | Homi,0.5396872580962183,5
../data/images/motherboard_38.jpg,0,1 | E | 1 | 1 | Tuf GAARG | MetherBMPD | Xezoe-pLuS WIflz | Macn | 870F | F6,0.17624691642346244,10
../data/images/motherboard_39.jpg,0,LS | [ | PrIME | BSSOM-K | 1 | 8,0.36121084727143,6
../data/images/motherboard_40.jpg,0,8mngL | WIFI | ADA | IB5SO,0.4516863104686457,4
../data/images/motherboard_41.jpg,0,= | PRIME | M5385 | NOMINADO | B760-PLUS | # | DEL ANO | Cdf | HDmi,0.5467135567036481,9
../data/images/motherboard_42.jpg,0,1S | 1 | 1 | Hotherejand | } | WIFL | Tuf G4MNG  | 8760-PLUS | Uittnt,0.36340774949128757,9
../data/images/motherboard_43.jpg,0,1S | 1 | 8 | Tuf Gming | BG5OM-E | 06506722 | Kam | Duag,0.2114589033899597,8
../data/images/motherboard_44.jpg,0,[BEHB | 15 | zrIME | L | B850-PLUS WIFI | Kothefsogrd | '8501 | Kam | Wifet,0.258642102159869,9
../data/images/motherboard_45.jpg,0,UghtNar | 670E carBON Wifi  | '670E,0.3095831343631774,3
../data/images/motherboard_46.jpg,0,6 | 2790 gaMING PLUs | WIFI | ~GAMNEPLUS,0.37851287380260373,4
../data/images/motherboard_47.jpg,0,E3 | PRIME | 0 | Bssoma MF | | U | GEN2,0.43680943415657963,6
../data/images/motherboard_48.jpg,0,laorus | 1 | 1 | BB68M ADrUs | 8 | ELITE WIFBE IcE | R,0.3953452030523329,7
../data/images/motherboard_49.jpg,0,WizoM GrMinG PLus | Aarlgd,0.06228360617270752,2
../data/images/motherboard_50.jpg,0,L | PRIME | L | B86OM-K | HOTHEHBOARD | Homi,0.5054314215411991,6
../data/images/motherboard_51.jpg,0,6L | PRIME | B760M-A DL | L | 5 | HDIl,0.413209961297095,6
../data/images/motherboard_52.jpg,0,'rG X87dE CARBON WifI | Aipc | '870E | Drnattt,0.400756375856431,4
../data/images/motherboard_53.jpg,0,rog | STRIX X8ZOE- E | GAMING HIFI | TG | (870E] | Aani,0.21972292410897068,6
../data/images/motherboard_54.jpg,0,ESS | Eos | 03 | AUa | D |  | ,0.19891180882068024,7
../data/images/motherboard_55.jpg,0,roG | [3xx8559 F,0.21944856635619703,2
../data/images/motherboard_56.jpg,0,MISI | 588449 | PRO B760-P DDRA II,0.3594740123897182,3
../data/images/motherboard_57.jpg,0,II6I | PRO B76OM-P | pberues,0.2805545546004328,3
../data/images/motherboard_58.jpg,0,msi | msi | B5sd | ~A PRO | IBSS(,0.43727784614573134,5
../data/images/motherboard_59.jpg,0,3 | '7G | XB703Edge TI WifIs | AiPC | '870E | ANr,0.23427480540877696,6
../data/images/motherboard_60.jpg,0,1 | 2,0.3390999657761231,2
../data/images/motherboard_61.jpg,0,GIGABYTE | BI | 3 | H | ASZ0M DS3H VZ  | Eaoa | Jnar cuacale | 6 | 1IA52(,0.3561037353149854,9
../data/images/motherboard_62.jpg,0,GIGABYTE | 1 | X870 EAGLE WIFIZ | digeate | EF,0.4472684169005299,5
../data/images/motherboard_63.jpg,0,2 | 1SUS | PrIME | 2790-P | b | Jomt | C0f,0.22635159900175325,7
../data/images/motherboard_64.jpg,0,"ELS | PRIME | WIFI DL | B | Tumetn | ""Wifiu | B760M-",0.3545189716501513,7
../data/images/motherboard_65.jpg,0,0I4G 8b50 tomahawk | MAX WifI | '850,0.5739015007854597,3
../data/images/motherboard_66.jpg,0,msi | i | BSsom | L | ~PRO-VDH WIFL | EHd | IBSSC | mSi,0.5008384341382441,8
../data/images/motherboard_67.jpg,0,"IEL | zrIME | L | 2890-PWIFI | WiFin"" | Fotheralro | OhOmi",0.23750901651089157,7
../data/images/motherboard_68.jpg,0,850,0.999936680794401,1
../data/images/motherboard_69.jpg,0,Rog | StRIX Z8g0-E | GAMINGHIFI | WiFId MDcby,0.4314583661317482,4
../data/images/motherboard_70.jpg,0,LLS | 1 | TuF GAMING   Motherboard | Jut cuag | BBGOM-PLUS | Mae ecttnt,0.3045442981677777,6
../data/images/motherboard_71.jpg,0,GIGABYTE | 1 | 1 | Idnm | 6eg | 8760 GAMING  | cattdto | Conicatc oo07 | DDR4,0.3136168107758603,9
../data/images/motherboard_72.jpg,0,IEUS | PRIME | L | HBIOM-E-CSM | Homi,0.4004500116137975,5
../data/images/motherboard_73.jpg,0,Zaap GAMING PLus | Ape,0.2702338245648903,2
../data/images/motherboard_74.jpg,0,,0.0,0
../data/images/motherboard_75.jpg,0,ES | PRIME | 1 | B84OM-A WIFI | HOTHERIOARD | 'WiFGH | HOMi | 1840,0.4004324386233675,8
../data/images/motherboard_76.jpg,0,870 | 6 | 2,0.4014586799500251,3
../data/images/motherboard_77.jpg,0,CadgC | RZADY For | ULTRAGONNEDT | 7ii:( | t e | 04G | Yomahawk | Max WifI pz | (870E1,0.30061874754554146,9
../data/images/motherboard_78.jpg,0,"E4 | PRIME | B55OM-K ARGB | U | GENZ | ""B550 + # | 8 | HOmi",0.2938717253688664,8
../data/images/motherboard_79.jpg,0,nSRodk | 1 | HSIdM-HDV/M.2 6E | 3 | nSReck,0.2855019164610453,5
../data/images/motherboard_80.jpg,0,MI-G X870 tomahaWk | WifI | Q | '870,0.4669063144091931,4
../data/images/motherboard_81.jpg,0,1 | TuF GALNG | eraLU | B650-plus,0.18293050933355384,4
../data/images/motherboard_82.jpg,0,IELS | X870 | 2 | MAXGAMING WIFIZ | hothenvckad | Hom We | 870,0.6133245677214931,7
../data/images/motherboard_83.jpg,0,T7S | 0034-5 | Damiig PLVS,0.09727744626320593,3
../data/images/motherboard_84.jpg,0,,0.0,0
../data/images/motherboard_85.jpg,0,,0.0,0
../data/images/motherboard_86.jpg,0,2 | 1 | MUFGAMING  MoTHERBOARd | B760M- | 04 | duhom | ELS | ~PLUS | Joloiminc,0.39311892752429334,9
../data/images/motherboard_87.jpg,0,4 | 8 | BssQMAORUs | Hinee | ELITE | 1B55O | digadtir | SAORUS,0.25764143630340286,8
../data/images/motherboard_88.jpg,0,GIGABYTE | 1 | B85Q EAGLE WIFIGE,0.7038307642037905,3
../data/images/motherboard_89.jpg,0,GIGABYTE |  | 2880 | GAMNGXWIFIZ,0.6225865579151522,4
../data/images/motherboard_90.jpg,0,GIGABYTE | 0 | 3 | BSSQM DS3H RZ | 8 | B55 | 'Uik2L,0.5311983975296323,7
../data/images/motherboard_91.jpg,0,6LS | PRIME | B760M4-K DL | p | 0 | HOmi,0.35036752060080545,6
../data/images/motherboard_92.jpg,0,8S0m Grmins pLus | 850=,0.3169296328539443,2
../data/images/motherboard_93.jpg,0,FLS | PRIME | B6SOM-A WIFI I | U | DEwifid Homt,0.3598077236828858,5
../data/images/motherboard_94.jpg,0,2 | 13 | ProArt | 87ce CREATCR WIFI | MDi | Jed | {870E,0.4442554473417591,7
../data/images/motherboard_95.jpg,0,ELS | 1 | PrIME | AS2OM-K | 1L | 7450 | W,0.33799597291992695,7
../data/images/motherboard_96.jpg,0,LAORUS | 38 | 2 | 0 | 85s0 Aorus ELME | AXV2 | 'B55O | 1 | cicadtta,0.3816820151799012,9
../data/images/motherboard_97.jpg,0,PrIME | B660-PLUS 0L | # | Homn,0.3219174426427204,4
../data/images/motherboard_98.jpg,0,"1LS | 1 | 1 | TlF GALU G | Motleec | } | ~PLUS WIFL | '870] | ""X070 5",0.2830580078863212,9
../data/images/motherboard_99.jpg,0,GIGABYTE | 1 | BBED | GAMNGX WIFIBE,0.5936139781774,4
../data/images/motherboard_100.jpg,0,"MIISI | 588,e5 | PRO B6SOM-P | 650",0.5946999998083404,4
../data/images/motherboard_101.jpg,0,II5I | PRO B76OM-P | DDRA | '888125,0.5110517456117449,4
../data/images/motherboard_102.jpg,0,TUF | Bss0m-Plus | FE | GAMING,0.5265319878388632,4
../data/images/motherboard_103.jpg,0,LAORUS | 78 | 2790aorus | ELITE AX | X | 6,0.33726611489528174,6
../data/images/motherboard_104.jpg,0,"1S | X870 | 8 | MAXGAMING WIFIZ W | Othiboadn | HOMi"" Wifd | (870",0.34409814657884086,7
../data/images/motherboard_105.jpg,0,"1 | ISRodt | ASz0M-HDV | 1 | HOmi | ""A520",0.5749879105562773,6
../data/images/motherboard_106.jpg,0,GIGABYTE | 1 | B860 | GAMING WIFIE | Giothcre sarDIote | Po5O | nanntt,0.42577972014118365,7
../data/images/motherboard_107.jpg,0,GIGABYTE | 1 | 1 | 4 | 1 | HGIOM H V? DDRG  | OLAABL | 'MOTHcAroAAD | LTA,0.31335079725951126,9
../data/images/motherboard_108.jpg,0,Ceard | MrG 2090 CARBON WifI | Aipc { @0,0.09091691654771646,3
../data/images/motherboard_109.jpg,0,1 | H | GAMING | Motherboard | 2890-plus WIFL | 15 | dutom,0.4723470182377561,6
../data/images/motherboard_110.jpg,0,"1 | B860M | GAMING | WIFIBE | GIGABYTE""",0.5249123109399978,5
../data/images/motherboard_111.jpg,0,155 | PRIME | F | Motkealoaad | HOnu Wifid | '870,0.39406636440893356,6
../data/images/motherboard_112.jpg,0,rog | rrosshair X870E | 7zei | X870E|,0.2909420011035895,4
../data/images/motherboard_113.jpg,0,I | 1503 | (TUFe | GAMINC | B450-PuUS U,0.21249269561780695,5
../data/images/motherboard_114.jpg,0,0AG | WIoE tomahawk | 208 | '870E,0.3071072881745651,4
../data/images/motherboard_115.jpg,0,4 | GIGABYTE | 8 | Bbsom Dbhp | 5 | 650,0.36716001798959025,6
../data/images/motherboard_116.jpg,0,CauRUS | 1 | 8858 AoRu | 9 | ELITE WIFIZ,0.4006893053358181,5
../data/images/motherboard_117.jpg,0,MAG | 8550 | TOMAHAWK | MMAX WIIFI | ToMAHAWK | B55O:,0.5733500717834542,6
../data/images/motherboard_118.jpg,0,nRock | 1 | HBIOM-Hz/mzob | HOW | 675] | Tertay,0.27092062657042176,6
../data/images/motherboard_119.jpg,0,nSRodt | 1 | PHANTOM | 28 | GAMING | BSS,0.5032868574581931,6
../data/images/motherboard_120.jpg,0,LaurIS | 88 | 88sd Aorus | 6 | ELITE WIFI7 | 3850,0.32545312313228797,6
../data/images/motherboard_121.jpg,0,msi | 74G | 2 | Aszom veCtoR WIFI | Choa | A520= | cnd,0.39410350370850106,7
../data/images/motherboard_122.jpg,0,MIISI | 518185 | PRO B760-P WIFI DDR4,0.4174215122011023,3
../data/images/motherboard_123.jpg,0,"EF | BEorNIFI | 1 | KotherOOMAI | HDmi | Wificly""",0.1601790182594182,6
../data/images/motherboard_124.jpg,0,15 | RSTQIME | b | Hct,0.11416208971302971,4
../data/images/motherboard_125.jpg,0,"8 | ROG | MaxIMus Z890 | EXTREME | Wiftf ""cety | aemp",0.4426081580240147,6
../data/images/motherboard_126.jpg,0,25 | PRIME | BSSOM-A | U,0.4721213755364034,4
../data/images/motherboard_127.jpg,0,8 | 1 | GigadyTE | 0 | BESD | GAMING X AX VZ | Golbrtegaund | MothefdoarD < Lew | 654 | GIGABYTE,0.40933062532141673,10
../data/images/motherboard_128.jpg,0,Eu | IIISI | PRO B84OM-B | Aipc | 840=,0.5722044524989082,5
../data/images/motherboard_129.jpg,0,IA | MSI | IlIsI | PRO B84OM-P WIFIGE | Aipc | 840 _,0.3810758762045996,6
../data/images/motherboard_130.jpg,0,crosshair | R0 6 | rog | HaarF | crosshair X870E | EXTREME | Ja | 'X8ZOE,0.4450747180387712,8
../data/images/motherboard_131.jpg,0,1 | 1,0.3856950820065532,2
../data/images/motherboard_132.jpg,0,GIGABYTE | 1 | 8 | E | 2780 | GcuticuogycieF | EAGLE,0.539877896298756,7
../data/images/motherboard_133.jpg,0,FLS | PRIME | 4 | BO6OM A DL | 1 | 1 | W | GEN2 | Homi,0.5257791725506714,9
../data/images/motherboard_134.jpg,0,1 | BSSOM-HDV | 1 | 'BSSO | IShodk | Hom,0.5789073637196288,6
../data/images/motherboard_135.jpg,0,TUFGAMING | 10550-pLDS,0.3237186893031222,2
../data/images/motherboard_136.jpg,0,Laurus | m | 3 | X870 Ajrus | ELITE WIFIZ | 6 | 870 | 3,0.5222728948425646,8
../data/images/motherboard_137.jpg,0,0 | # | XB78E AJRI | 1 | pROICE | Laurus,0.5541279304791877,6
../data/images/motherboard_138.jpg,0,NAG | Tomasawk | Wifi | '650|,0.5350308062577352,4
../data/images/motherboard_139.jpg,0,1 | XB 70e godLIkE | 1 | 870E| | goolike,0.5275014220320483,5
../data/images/motherboard_140.jpg,0,56 | m | Zink | IlISI | PRO B8SOM-P WIFI | 850|,0.3520427270006492,6
../data/images/motherboard_141.jpg,0,IIISI | 6a8ues | PRO z790-P WIFI,0.32070209550229806,3
../data/images/motherboard_142.jpg,0,nng | Eogegvevo | WiFI | Ayzan | 870 | CE | MDN,0.3455561330747162,7
../data/images/motherboard_143.jpg,0,IL | PRIME | BOSOM-A II | H,0.3886365694552604,4
../data/images/motherboard_144.jpg,0,ProArt | 1620-CREATOR WIFI | 2 | H6t | 25,0.36883199553791723,5
../data/images/motherboard_145.jpg,0,rog | STrIX 0850-F | GAMINGHIFI | STRI | STRIX | TE | WFd 1o5 | 850,0.5465610235963777,8
../data/images/motherboard_146.jpg,0,1 | ES | 1 | 1 | TU GAVG   Moinesadurd | } | .B85O-E WIFL | J | 1850,0.3815562011620959,9
../data/images/motherboard_147.jpg,0, | i | Tuf GAMLG | BGSOM-E WIFL | 0ESO= | CDnui | 45 | ouner,0.1729478990318582,8
../data/images/motherboard_148.jpg,0,,0.0,0
../data/images/motherboard_149.jpg,0,81 sigasvte | 2 | 9 | B760M DS3H @ig,0.20909491559179266,4
../data/images/motherboard_150.jpg,0,I | 1 |  | BESOM | F | GAMING PLUS WIFI | Nonnteoe | 16507 | GIGABYTE,0.42761698436899415,9
../data/images/motherboard_151.jpg,0,LaOrIS | 1 | 2890 Aorus | 4 | ELITE WIFI7 ICE,0.4106833336744913,5
../data/images/motherboard_152.jpg,0,MSI | PRO A62OAM-B EVO | AYZEN | 620A | IPro,0.718573364514093,5
../data/images/motherboard_153.jpg,0,FLS | PRIME | BBSOM-A-CSM | POTHEHBOAAD | 885O | Homi,0.4475425042907122,6
../data/images/motherboard_154.jpg,0,6 | 1 | NOVA WA | neiock | Taier | Y870E | Ybtce,0.2851089043752301,7
../data/images/motherboard_155.jpg,0,ES | ?RIE | D | Motherdoxad | HOm,0.2635025660358151,5
../data/images/motherboard_156.jpg,0,Rog STRIX | 0860-F | GAMING HIFI | WiFiDj | Mo,0.45317717392991674,5
../data/images/motherboard_157.jpg,0,RogSTRIX | X870E-H | GANINGHIFI7 | G | Ryzam | X870E,0.40039285104666034,6
../data/images/motherboard_158.jpg,0,1S | L | MdtheRdqahd | B650 E WIFL | JmgIu | 1 | CANANG ],0.25943263417265106,7
../data/images/motherboard_159.jpg,0,"156 | 1 | H | TUF GAMING | Motherboard | } | WIFI | 4 | BBGD-PLUS "" | duton",0.39624501579843247,9
../data/images/motherboard_160.jpg,0,1 | X | WVFGAMING   Motherboaro | 2890-pRO WIFL | 15 | Eid6 +omt  | 80@,0.31689508031922575,7
../data/images/motherboard_161.jpg,0,nSRock | 1 | BZEOM-HOV/M2 @9 | Kred | Hom,0.38725068338611657,5
../data/images/motherboard_162.jpg,0,JEUS | PRIME | B760M-R DL | H | 8Er2i | HOmi,0.34420218125690827,6
../data/images/motherboard_163.jpg,0,roD | SIRIX 8660-A | GaMING | IFI 04,0.3258455535749071,4
../data/images/motherboard_164.jpg,0,NAG | 3760 | ToMAHAWK | WifI | Jtcs,0.5453224384231029,5
../data/images/motherboard_165.jpg,0,MISI | PRO B6SOM-A WIFI | '650 | 30r | '588nc9,0.5006005234828191,5
../data/images/motherboard_166.jpg,0,MIISI | PRO B860-P WIFI | {DO,0.3173698475711573,3
../data/images/motherboard_167.jpg,0,Pro SERIES | aoa0 | 22,0.56810516798172,3
../data/images/motherboard_168.jpg,0,01 | rug | Strrx | Pdg 9E1 | X070e-Hgri | (870E,0.28570992894109914,6
../data/images/motherboard_169.jpg,0,TRXSO WS | 8 | 0 | nSRod | ILEOed | nSRodk | Asodt | TRY5O|,0.2879314573773925,8
../data/images/motherboard_170.jpg,0,9BSD PRD-A | 1 | 2850,0.506372560867092,3
../data/images/motherboard_171.jpg,0,GIGABYTE | 1 | I | 5 | E | 2890 EAGLE WIFIZ,0.44881362122022567,6
../data/images/motherboard_172.jpg,0,nSRodk | I | BESDM-H/M Z+ | 6501 | HoMi | Erack | E9 | p75,0.29017689380056344,8
../data/images/motherboard_173.jpg,0,13S | B6SoE | MAXGAMING WIFI | Homi | '650F| | Lottdalad | Mrid,0.34652500989314844,7
../data/images/motherboard_174.jpg,0,1 | 8 | HERO | Rog | MAXIMUS 7890 | HERO | o0 A6WFD Moay @,0.47646519872543197,7
../data/images/motherboard_175.jpg,0,roG | GAXBETQE F | LF | Fead | '650E,0.10961814843650139,5
../data/images/motherboard_176.jpg,0,Rog | EARIXBETQE-' | Jficd | 650E | Ma | I3 | Tosnne,0.19961648781273306,7
../data/images/motherboard_177.jpg,0,Rogsti | FeSOR | FUS | 0550,0.35319962079698153,4
../data/images/motherboard_178.jpg,0,"11 | B6s0M ADrus | ELITE AX ICE | x | R | E | 7 | 650 | LAORUS | MNIR,",0.4434504012704032,10
../data/images/motherboard_179.jpg,0,GIGABYTE | 1 | 5 | 0 | hsioM Szh V3 | ~K BL,0.3085373662464384,6
../data/images/motherboard_180.jpg,0,1 | I | Gorone | HEIOM K DDR4 L | LLDF | GIGABYTE,0.31884208163034927,6
../data/images/motherboard_181.jpg,0,GIGABYTE | M | 1 | TRXSO AERO [ | ull | 1 | Perieeon Dealnmecdn | 1 | TRKS;,0.4079648427704381,9
../data/images/motherboard_182.jpg,0,GIGABYTE | 1 | 6 | X870 | GAMING WIFIE | GICAbYTE CaYiGKoTiRaoLID | Eulaned],0.4510639797512816,7
../data/images/motherboard_183.jpg,0,04G | das0M Mortar | Aipc | Mortpr | ete AEd Bi | '8501,0.37200560309085584,6
../data/images/motherboard_184.jpg,0,MISI | Ht> | PRO B65o-S WIFI | '650,0.3735693973883397,4
../data/images/motherboard_185.jpg,0,0E | PRIME | L | BB4OM-A-CSM | HotheadoaRD | Hani- | 8BAO,0.24368812368817608,7
../data/images/motherboard_186.jpg,0,P?] | 9B5O pRI | RS WiFi | 1 | 2850,0.40812053562033535,5
../data/images/motherboard_187.jpg,0,3 | 1 | BZGM D3HP | GIGABYTE,0.54680131858472,4
../data/images/motherboard_188.jpg,0,0AG | @asp Tomahawk,0.2149561335631779,2
../data/images/motherboard_189.jpg,0,05 | 1 | Isi | Juisi | E5944,0.324135060355646,5
../data/images/motherboard_190.jpg,0,Aitk | ultra | Mns Zodoieooe,0.2326255334624048,3
../data/images/motherboard_191.jpg,0,,0.0,0
../data/images/motherboard_192.jpg,0,"L | Z62ME | p | A520"" | HOmi""",0.5385956454973508,5
../data/images/motherboard_193.jpg,0,FES | PrIME | L | X870-p | otheeboand | Hatuli | '870,0.32222798175413203,7
../data/images/motherboard_194.jpg,0,ES | PrIME | L | 2890-p | Polrndad | Hom,0.29924352966101964,6
../data/images/motherboard_195.jpg,0,TSLS | Pro | Woisuation | WSW790-ACE | 7 | Voiheaeoaad | Ant,0.4087980248603119,7
../data/images/motherboard_196.jpg,0,Rog STRLX | 0850-| | GANING HiFI | STRIX | TEUs | '850|,0.47634092567624853,6
../data/images/motherboard_197.jpg,0,RogSTRIX | 2890 F | GAMING HIFI | {u MLeby | WiFibl,0.5206218118203365,5
../data/images/motherboard_198.jpg,0,GIGABYTE | Agzomh | 1620 | 7E,0.6147399947238483,4
../data/images/motherboard_199.jpg,0,Laorus | 0 | ; | 0 | 8 | PR5  AOrUS | Al | B5: | ~cicattte,0.16801393636421952,9
../data/images/motherboard_200.jpg,0,9 | 5 | 1 | 0 | T | 2 | Upn | B70 DSSH@DRG | UlTRA cumaeLE Vothlnejuo % | GIGABYTE,0.3098378248176475,10
../data/images/motherboard_201.jpg,0,1 | Onw | 8 | B760M | GAMING DDRZ | GGtIt | GIGABYTE | 32,0.39969984332562747,8
../data/images/motherboard_202.jpg,0,"GIGABYTE"" |  | I | T0 | Ri | 1 | B850 AI TOP | AiTOP Ceries Motertoird | 1850 | [rp eaa #e] leunioe",0.2677852853316004,10
../data/images/motherboard_203.jpg,0,GIGABYTE |  | 1 | BBEQ EAGLE WIFIGE,0.5849171848525212,4
../data/images/motherboard_204.jpg,0,"4 | LaORUS | @ | 6 | 4 | X87BE | Adruspro | 3 | ""8706",0.36131183650496707,9
../data/images/motherboard_205.jpg,0,GIGABYTE | 1 | 8 | ; | 2790 EAGLE AX | % | Ozaayte GaMNG Votcreoad,0.4197180014889568,7
../data/images/motherboard_206.jpg,0,"MNS 2890 EdGe TI Wifi | FDo | I"" `",0.10936322983421116,3
../data/images/motherboard_207.jpg,0,IsI | PRO HGIOM-G DDRA,0.6194575027059364,2
../data/images/motherboard_208.jpg,0,"IIeI | PRO z890-P WIFI | 1-, <",0.2995524132560644,3
../data/images/motherboard_209.jpg,0,nSRedt | SEEL | 88 | Legenm | 1 | 3650,0.4199130735549681,6
../data/images/motherboard_210.jpg,0,E | STEEL LeGeNd | 1i | 2850,0.24306224433996254,4
../data/images/motherboard_211.jpg,0,0 | 1 | 1 | BbSOM | RZD | 850,0.46450676297752697,6
../data/images/motherboard_212.jpg,0,WidSuH | 620 | Aszom,0.5647213105488093,3
../data/images/motherboard_213.jpg,0,bauruS | 8 | 1 | B5sD Ajrus | ELITEV2  | B55O | Gicatttt,0.3212395962182405,7
../data/images/motherboard_214.jpg,0,"GIGABYTE"" | 1 | B | BSSOM | BAMINGXWIFIE | IBSSL",0.44060987237992416,6
../data/images/motherboard_215.jpg,0,Musst | MISI | at | PRO X87OE-P WIFI | 3Ln | '870E,0.40329389686661826,6
../data/images/motherboard_216.jpg,0,d | MDI | Mnt | F | AiPTIOEWA | IRed | (870 | X87o | Muen,0.1773535621836238,9
../data/images/motherboard_217.jpg,0,1 | X | M 2,0.45218233674562125,3
../data/images/motherboard_218.jpg,0,15 | We | ?rie | 6 | ~otherdoxaD | HDM WfDu | 1840,0.36950572613007904,7
../data/images/motherboard_219.jpg,0,FS | PrIME | 2 | HSIOM-E R2.0 | 0 | aurA | Homi,0.40892068854319014,7
../data/images/motherboard_220.jpg,0,LLS | PRIME | H6IOM-E | 8 | HOmi,0.3973002146256701,5
../data/images/motherboard_221.jpg,0,FSS | 1 | Pro WS W68O- | ACE IPMI | NOMUSTATION Motiereoand | 1 | 2,0.4282338025150421,7
../data/images/motherboard_222.jpg,0,rog | GAxBENQE € | TE @wit | 650E | Joekh,0.20357187180877614,5
../data/images/motherboard_223.jpg,0,"rogSTRIX | BaFOG' | HiFI | WFDd""",0.31754987674312474,4
../data/images/motherboard_224.jpg,0,1 | TuF GAMING | MOTHERBOARD | A620m-PLus | 1S | AEltr | oruiat | ,0.19109236125751133,8
